ID,City,Municipality,Neighborhood,Property_Type,Property_Subtype,Area,Rooms,Current_Floor,Total_Floors,Advertiser_Type,Photo_Count,Total_Price_EUR,Scrape_Date
5425646997462,Beograd,Voždovac,Banjica,flat,Stan,75.0,2.5 Broj soba,VII,20 Spratnost,Agencija,24,230000.0,2026-06-21 15:44:37
5425644341310,Beograd,Vračar,Južni bulevar,flat,Stan,36.0,1.0 Broj soba,IV,8 Spratnost,Vlasnik,18,179000.0,2026-06-21 15:44:37
5425644457642,Beograd,Savski venac,Centar,flat,Stan,97.0,3.0 Broj soba,VIII Spratnost,,Agencija,20,550000.0,2026-06-21 15:44:37
5425645331760,Beograd,Vračar,Hram svetog Save,flat,Stan,374.0,4.0 Broj soba,VII Spratnost,,Agencija,11,1800000.0,2026-06-21 15:44:37
5425646334577,Beograd,Savski venac,Beograd na vodi,flat,Stan,82.0,3.0 Broj soba,,,Agencija,18,400000.0,2026-06-21 15:44:37
5425645911860,Beograd,Stari grad,Topličin venac,flat,Stan,83.0,3.0 Broj soba,IV,4 Spratnost,Agencija,9,500000.0,2026-06-21 15:44:37
5425646703093,Beograd,Palilula,Višnjička Banja,flat,Stan,34.0,1.5 Broj soba,II,5 Spratnost,Agencija,10,119000.0,2026-06-21 15:44:37
5425647133544,Beograd,Rakovica,Vidikovac,flat,Stan,52.0,1.5 Broj soba,I,6 Spratnost,Agencija,16,208000.0,2026-06-21 15:44:37
5425647264785,Beograd,Zvezdara,Crveni krst,flat,Stan,66.0,3.0 Broj soba,VPR,5 Spratnost,Agencija,17,228000.0,2026-06-21 15:44:37
5425647134479,Beograd,Stari grad,Skupština,flat,Stan,95.0,3.0 Broj soba,II,6 Spratnost,Agencija,16,417000.0,2026-06-21 15:44:37
5425646613219,Beograd,Rakovica,Centar,flat,Stan,64.0,2.5 Broj soba,I,11 Spratnost,Agencija,9,165000.0,2026-06-21 15:44:37
5425647138411,Beograd,Voždovac,Trošarina,flat,Stan,90.0,3.0 Broj soba,VI,9 Spratnost,Agencija,14,327000.0,2026-06-21 15:44:37
5425647139414,Beograd,Palilula,Profesorska kolonija,flat,Stan,72.0,3.0 Broj soba,I,2 Spratnost,Agencija,20,223000.0,2026-06-21 15:44:37
5425645010146,Beograd,Savski venac,Dedinje,flat,Stan,220.0,5+ Broj soba,PR,2 Spratnost,Agencija,20,950000.0,2026-06-21 15:44:37
5425645454442,Beograd,Voždovac,Braće Jerković,flat,Stan,14.0,1.0 Broj soba,PR,6 Spratnost,Agencija,7,47000.0,2026-06-21 15:44:37
5425646878425,Beograd,Vračar,Čubura,flat,Stan,27.0,0.5 Broj soba,SUT,3 Spratnost,Agencija,6,121500.0,2026-06-21 15:44:37
5425647137605,Beograd,Rakovica,Kanarevo brdo,flat,Stan,56.0,2.5 Broj soba,I,4 Spratnost,Agencija,10,150000.0,2026-06-21 15:44:37
5425646187988,Beograd,Savski venac,Centar,flat,Stan,114.0,3.0 Broj soba,VI,9 Spratnost,Agencija,11,775200.0,2026-06-21 15:44:37
5425646846199,Beograd,Vračar,Kralja Milana,flat,Stan,30.0,1.0 Broj soba,PR,4 Spratnost,Agencija,3,145000.0,2026-06-21 15:44:37
5425647269399,Beograd,Palilula,Karaburma,flat,Stan,49.0,2.0 Broj soba,V,5 Spratnost,Agencija,12,132000.0,2026-06-21 15:44:37
5425646991863,Beograd,Stari grad,Topličin venac,flat,Stan,137.0,5.0 Broj soba,V,6 Spratnost,Agencija,20,549000.0,2026-06-21 15:44:37
5425647269021,Beograd,Novi Beograd,Blok 65,flat,Stan,62.0,2.0 Broj soba,XXX,30 Spratnost,Agencija,12,399000.0,2026-06-21 15:44:37
5425647268340,Beograd,Savski venac,Balkanska,flat,Stan,58.0,2.0 Broj soba,VPR,4 Spratnost,Agencija,11,295000.0,2026-06-21 15:44:37
5425645913292,Beograd,Stari grad,Kosančićev venac,flat,Stan,31.0,2.0 Broj soba,SUT,2 Spratnost,Agencija,10,115000.0,2026-06-21 15:44:37
5425647268273,Beograd,Savski venac,Humska,flat,Stan,88.37,4.0 Broj soba,II,2 Spratnost,Agencija,20,415000.0,2026-06-21 15:44:37
5425647266970,Beograd,Zemun,Zemun polje,flat,Stan,54.0,2.0 Broj soba,VPR,2 Spratnost,Vlasnik,8,125000.0,2026-06-21 15:44:37
5425647266969,Beograd,Vračar,Čubura,flat,Stan,71.0,2.5 Broj soba,III,4 Spratnost,Agencija,20,375000.0,2026-06-21 15:44:37
5425645446267,Beograd,Stari grad,Knez Mihailova,flat,Stan,160.0,3.0 Broj soba,V,5 Spratnost,Agencija,20,850000.0,2026-06-21 15:44:37
5425647136247,Beograd,Zvezdara,Konjarnik,flat,Stan,58.0,2.0 Broj soba,VII,11 Spratnost,Agencija,20,191000.0,2026-06-21 15:44:37
5425646620450,Beograd,Voždovac,Lekino brdo,flat,Stan,69.0,2.0 Broj soba,I,4 Spratnost,Agencija,12,229900.0,2026-06-21 15:44:37
5425645428490,Beograd,Novi Beograd,Blok 58,flat,Stan,99.0,3.0 Broj soba,III,10 Spratnost,Agencija,19,410000.0,2026-06-21 15:44:37
5425646549732,Beograd,Stari grad,Centar,flat,Stan,120.0,4.5 Broj soba,VPR,4 Spratnost,Agencija,20,495000.0,2026-06-21 15:44:37
5425645644327,Beograd,Čukarica,Banovo brdo,flat,Stan,273.0,5+ Broj soba,IV,4 Spratnost,Agencija,16,464000.0,2026-06-21 15:44:37
5425647138433,Beograd,Zvezdara,Mirijevo,flat,Stan,130.0,4.5 Broj soba,V,6 Spratnost,Agencija,20,360000.0,2026-06-21 15:44:37
5425647268263,Beograd,Vračar,Krunski venac,flat,Stan,71.0,4.0 Broj soba,IV,4 Spratnost,Agencija,12,261000.0,2026-06-21 15:44:37
5425647268262,Beograd,Voždovac,Kumodraž,flat,Stan,88.0,3.0 Broj soba,I,1 Spratnost,Agencija,9,190000.0,2026-06-21 15:44:37
5425647089366,Beograd,Novi Beograd,Blok 23,flat,Stan,43.0,1.5 Broj soba,VIII,12 Spratnost,Agencija,1,169000.0,2026-06-21 15:44:37
5425645253356,Beograd,Palilula,Karaburma,flat,Stan,60.0,2.5 Broj soba,VPR,4 Spratnost,Agencija,15,167000.0,2026-06-21 15:44:37
5425647266964,Beograd,Novi Beograd,Blok 30 (B92),flat,Stan,85.0,3.5 Broj soba,I,5 Spratnost,Vlasnik,0,357000.0,2026-06-21 15:44:37
5425646620397,Beograd,Rakovica,Vidikovac,flat,Stan,119.0,5.0 Broj soba,VII,8 Spratnost,Agencija,19,216000.0,2026-06-21 15:44:37
5425647268235,Beograd,Čukarica,Žarkovo,flat,Stan,135.0,3.5 Broj soba,VIII,9 Spratnost,Agencija,11,254000.0,2026-06-21 15:44:37
5425646032380,Beograd,Stari grad,Centar,flat,Stan,56.0,2.0 Broj soba,II,4 Spratnost,Agencija,10,365000.0,2026-06-21 15:44:37
5425647268893,Beograd,Stari grad,Skadarlija,flat,Stan,196.0,5+ Broj soba,VI,7 Spratnost,Agencija,20,1000000.0,2026-06-21 15:44:37
5425646337710,Beograd,Palilula,Hadžipopovac,flat,Stan,55.83,2.0 Broj soba,II,4 Spratnost,Agencija,5,227920.0,2026-06-21 15:44:37
5425646337711,Beograd,Palilula,Hadžipopovac,flat,Stan,65.24,3.0 Broj soba,III,4 Spratnost,Agencija,5,264550.0,2026-06-21 15:44:37
5425646754432,Beograd,Čukarica,Železnik,flat,Stan,56.0,2.5 Broj soba,II,6 Spratnost,Agencija,9,135000.0,2026-06-21 15:44:37
5425646368508,Beograd,Zemun,Galenika,flat,Stan,49.0,2.5 Broj soba,I,2 Spratnost,Agencija,11,138000.0,2026-06-21 15:44:37
5425647268233,Beograd,Zvezdara,Medaković 3,flat,Stan,54.0,2.0 Broj soba,I,1 Spratnost,Agencija,15,160000.0,2026-06-21 15:44:37
5425647268232,Beograd,Palilula,Profesorska kolonija,flat,Stan,34.0,1.5 Broj soba,PR,3 Spratnost,Agencija,10,135000.0,2026-06-21 15:44:37
5425647137733,Beograd,Čukarica,Železnik,flat,Stan,102.0,4.5 Broj soba,V,5 Spratnost,Agencija,20,189000.0,2026-06-21 15:44:37
5425647137924,Beograd,Voždovac,Braće Jerković,flat,Stan,92.0,3.0 Broj soba,V,11 Spratnost,Agencija,9,206900.0,2026-06-21 15:44:37
5425646886517,Beograd,Zvezdara,Bulbulder,flat,Stan,26.0,1.5 Broj soba,PR Spratnost,,Agencija,9,75000.0,2026-06-21 15:44:37
5425647268316,Beograd,Zemun,Ugrinovačka,flat,Stan,24.0,1.0 Broj soba,V,5 Spratnost,Agencija,10,79900.0,2026-06-21 15:44:37
5425646886513,Beograd,Novi Beograd,Blok 63,flat,Stan,104.0,5.0 Broj soba,VPR,13 Spratnost,Agencija,14,249000.0,2026-06-21 15:44:37
5425646522201,Beograd,Zemun,Batajnica,flat,Stan,58.0,2.5 Broj soba,II,2 Spratnost,Investitor,18,156600.0,2026-06-21 15:44:37
5425646885690,Beograd,Savski venac,Zeleni venac,flat,Stan,47.0,1.5 Broj soba,V,7 Spratnost,Agencija,7,238000.0,2026-06-21 15:44:37
5425646329099,Beograd,Zvezdara,Mirijevo,flat,Stan,52.0,3.0 Broj soba,VPR,8 Spratnost,Agencija,18,162696.0,2026-06-21 15:44:37
5425645975547,Beograd,Mladenovac,Mladenovac (mesto),flat,Stan,93.0,3.0 Broj soba,II,3 Spratnost,Agencija,15,115000.0,2026-06-21 15:44:37
5425647076420,Beograd,Mladenovac,Mladenovac (mesto),flat,Stan,49.0,2.0 Broj soba,III,4 Spratnost,Agencija,11,84500.0,2026-06-21 15:44:37
5425646378193,Beograd,Čukarica,Banovo brdo,flat,Stan,113.0,4.0 Broj soba,V,5 Spratnost,Agencija,20,255000.0,2026-06-21 15:44:37
5425646178705,Beograd,Zvezdara,Mirijevo,flat,Stan,85.0,4.0 Broj soba,IV,6 Spratnost,Agencija,11,230000.0,2026-06-21 15:44:37
5425646742691,Beograd,Novi Beograd,Blok 58,flat,Stan,62.0,2.0 Broj soba,II,10 Spratnost,Agencija,17,309000.0,2026-06-21 15:44:37
5425646455047,Beograd,Palilula,Bogoslovija,flat,Stan,56.0,3.0 Broj soba,I,2 Spratnost,Agencija,20,175000.0,2026-06-21 15:44:37
5425646467119,Beograd,Vračar,Južni bulevar,flat,Stan,98.0,4.0 Broj soba,IV,4 Spratnost,Agencija,12,374262.0,2026-06-21 15:44:37
5425646467866,Beograd,Vračar,Južni bulevar,flat,Stan,106.0,4.0 Broj soba,IV,4 Spratnost,Agencija,13,401546.0,2026-06-21 15:44:37
5425646470580,Beograd,Voždovac,Lekino brdo,flat,Stan,83.0,3.0 Broj soba,I,5 Spratnost,Agencija,3,367275.0,2026-06-21 15:44:37
5425646887765,Beograd,Surčin,Surčin (mesto),flat,Stan,29.48,1.0 Broj soba,I,2 Spratnost,Agencija,14,69900.0,2026-06-21 15:44:37
5425646970667,Beograd,Savski venac,Beograd na vodi,flat,Stan,112.0,4.0 Broj soba,VIII,21 Spratnost,Agencija,20,680000.0,2026-06-21 15:44:37
5425643690731,Beograd,Čukarica,Golf,flat,Stan,110.0,3.0 Broj soba,VPR,2 Spratnost,Agencija,20,279000.0,2026-06-21 15:44:37
5425646010933,Beograd,Vračar,Crveni krst,flat,Stan,107.0,3.5 Broj soba,II,7 Spratnost,Agencija,18,379800.0,2026-06-21 15:44:37
5425647269901,Beograd,Voždovac,Darvinova pošta,flat,Stan,38.0,1.5 Broj soba,IV,8 Spratnost,Agencija,13,130000.0,2026-06-21 15:44:37
5425647239260,Beograd,Voždovac,Banjica,flat,Stan,47.2,1.5 Broj soba,I,3 Spratnost,Agencija,4,127440.0,2026-06-21 15:44:37
5425646755120,Beograd,Voždovac,Lekino brdo,flat,Stan,57.0,2.5 Broj soba,IV,4 Spratnost,Agencija,14,198000.0,2026-06-21 15:44:37
5425647269001,Beograd,Čukarica,Železnik,flat,Stan,39.0,1.5 Broj soba,II,3 Spratnost,Vlasnik,10,78000.0,2026-06-21 15:44:37
5425646875879,Beograd,Zemun,Gornji grad,flat,Stan,63.0,2.5 Broj soba,IV,4 Spratnost,Agencija,19,206000.0,2026-06-21 15:44:37
5425646887316,Beograd,Savski venac,Dedinje,flat,Stan,131.0,2.0 Broj soba,I,3 Spratnost,Agencija,20,930000.0,2026-06-21 15:44:37
5425647064832,Beograd,Savski venac,Kraljice Natalije,flat,Stan,92.0,4.5 Broj soba,III,5 Spratnost,Agencija,20,329000.0,2026-06-21 15:44:37
5425647268282,Beograd,Novi Beograd,Blok 64,flat,Stan,81.0,3.0 Broj soba,XVI,18 Spratnost,Agencija,20,270000.0,2026-06-21 15:44:37
5425647241327,Beograd,Čukarica,Železnik,flat,Stan,53.0,2.0 Broj soba,III,4 Spratnost,Agencija,11,140000.0,2026-06-21 15:44:37
5425647006612,Beograd,Zvezdara,Vukov Spomenik,flat,Stan,19.0,1.0 Broj soba,PR,4 Spratnost,Agencija,6,80000.0,2026-06-21 15:44:37
5425646907630,Beograd,Zvezdara,Vukov Spomenik,flat,Stan,19.0,1.0 Broj soba,PR,4 Spratnost,Agencija,9,80000.0,2026-06-21 15:44:37
5425645745264,Beograd,Zemun,Centar,flat,Stan,105.0,4.0 Broj soba,II,2 Spratnost,Agencija,14,299000.0,2026-06-21 15:44:37
5425646337678,Beograd,Voždovac,Braće Jerković,flat,Stan,55.0,2.5 Broj soba,PR,3 Spratnost,Agencija,12,125000.0,2026-06-21 15:44:37
5425646129430,Beograd,Vračar,Hram svetog Save,flat,Stan,144.0,3.0 Broj soba,II,3 Spratnost,Agencija,16,950000.0,2026-06-21 15:44:37
5425646997407,Beograd,Rakovica,Petlovo brdo,flat,Stan,29.0,1.0 Broj soba,II,3 Spratnost,Agencija,14,69000.0,2026-06-21 15:44:37
5425647138108,Beograd,Novi Beograd,Blok 65,flat,Stan,46.31,1.5 Broj soba,III,6 Spratnost,Agencija,1,208858.0,2026-06-21 15:44:37
5425647138105,Beograd,Novi Beograd,Blok 65,flat,Stan,31.94,0.5 Broj soba,II,6 Spratnost,Agencija,1,144049.0,2026-06-21 15:44:37
5425646885675,Beograd,Palilula,Palilulska pijaca,flat,Stan,76.0,3.0 Broj soba,I,2 Spratnost,Agencija,15,250000.0,2026-06-21 15:44:37
5425647268216,Beograd,Čukarica,Bele vode,flat,Stan,32.0,1.0 Broj soba,PR,4 Spratnost,Agencija,10,82000.0,2026-06-21 15:44:37
5425647122220,Beograd,Vračar,Čubura,flat,Stan,124.0,3.5 Broj soba,III,4 Spratnost,Agencija,13,620000.0,2026-06-21 15:44:37
5425647195285,Beograd,Novi Beograd,Blok 64,flat,Stan,75.0,2.5 Broj soba,I,13 Spratnost,Agencija,12,249900.0,2026-06-21 15:44:37
5425647137718,Beograd,Voždovac,FON - Bilećka,flat,Stan,49.0,2.0 Broj soba,I,5 Spratnost,Agencija,12,182000.0,2026-06-21 15:44:37
5425646932249,Beograd,Rakovica,Labudovo brdo,flat,Stan,64.0,3.0 Broj soba,VPR,11 Spratnost,Agencija,12,176700.0,2026-06-21 15:44:37
5425647207985,Beograd,Zvezdara,Crveni krst,flat,Stan,66.0,3.0 Broj soba,VPR,5 Spratnost,Agencija,10,228000.0,2026-06-21 15:44:37
5425645803295,Beograd,Novi Beograd,Blok 65,flat,Stan,134.0,4.0 Broj soba,X,10 Spratnost,Agencija,7,550000.0,2026-06-21 15:44:37
5425645804749,Beograd,Novi Beograd,Blok 65,flat,Stan,60.0,2.0 Broj soba,XIV,30 Spratnost,Agencija,10,399900.0,2026-06-21 15:44:37
5425646223703,Beograd,Zvezdara,Olimp,flat,Stan,60.0,2.5 Broj soba,II,4 Spratnost,Agencija,14,195000.0,2026-06-21 15:44:37
5425647268260,Beograd,Stari grad,Dorćol,flat,Stan,57.0,2.0 Broj soba,V,7 Spratnost,Agencija,15,256000.0,2026-06-21 15:44:37
5425646723894,Beograd,Novi Beograd,Paviljoni,flat,Stan,50.0,2.0 Broj soba,II,5 Spratnost,Agencija,8,180000.0,2026-06-21 15:44:37
5425646723399,Beograd,Palilula,Karaburma,flat,Stan,41.0,1.5 Broj soba,IV,5 Spratnost,Agencija,6,128000.0,2026-06-21 15:44:37
5425646440817,Beograd,Vračar,Južni bulevar,flat,Stan,99.0,3.0 Broj soba,IV,6 Spratnost,Agencija,13,435000.0,2026-06-21 15:44:37
5425645864448,Beograd,Vračar,Južni bulevar,flat,Stan,74.0,3.0 Broj soba,VI,6 Spratnost,Agencija,7,330000.0,2026-06-21 15:44:37
5425645877418,Beograd,Mladenovac,Mladenovac (mesto),flat,Stan,79.0,3.0 Broj soba,PR,4 Spratnost,Agencija,5,120000.0,2026-06-21 15:44:37
5425647266961,Beograd,Čukarica,Sremčica,flat,Stan,95.0,4.0 Broj soba,I,3 Spratnost,Agencija,15,175750.0,2026-06-21 15:44:37
5425645657464,Beograd,Vračar,Južni bulevar,flat,Stan,130.0,4.0 Broj soba,III,7 Spratnost,Agencija,20,591500.0,2026-06-21 15:44:37
5425646754476,Beograd,Voždovac,Saobraćajni fakultet,flat,Stan,35.0,1.0 Broj soba,III,4 Spratnost,Agencija,11,125000.0,2026-06-21 15:44:37
5425646886550,Beograd,Vračar,Hram svetog Save,flat,Stan,27.0,0.5 Broj soba,,,Agencija,9,121500.0,2026-06-21 15:44:37
5425646886551,Beograd,Voždovac,Medaković 2,flat,Stan,41.0,1.5 Broj soba,PR,7 Spratnost,Agencija,8,150000.0,2026-06-21 15:44:37
5425647268224,Beograd,Voždovac,Kumodraž,flat,Stan,64.47,2.5 Broj soba,IV,6 Spratnost,Agencija,3,177292.0,2026-06-21 15:44:37
5425647114288,Beograd,Čukarica,Banovo brdo,flat,Stan,54.0,2.5 Broj soba,V,5 Spratnost,Agencija,11,145800.0,2026-06-21 15:44:37
5425646660217,Beograd,Zvezdara,Mali Mokri Lug,flat,Stan,54.0,2.0 Broj soba,II,5 Spratnost,Agencija,11,105300.0,2026-06-21 15:44:37
5425646620425,Beograd,Rakovica,Miljakovac,flat,Stan,52.0,3.0 Broj soba,VPR,2 Spratnost,Agencija,16,159000.0,2026-06-21 15:44:37
5425646620426,Beograd,Palilula,Karaburma,flat,Stan,49.0,2.5 Broj soba,V,5 Spratnost,Agencija,18,140000.0,2026-06-21 15:44:37
5425647264754,Beograd,Palilula,Karaburma,flat,Stan,51.0,2.0 Broj soba,IV,5 Spratnost,Agencija,4,160000.0,2026-06-21 15:44:37
5425647137623,Beograd,Voždovac,Vojvode Stepe,flat,Stan,115.0,4.0 Broj soba,XI,12 Spratnost,Vlasnik,8,465000.0,2026-06-21 15:44:37
5425646184650,Beograd,Palilula,Tašmajdan,flat,Stan,30.0,1.0 Broj soba,PR,6 Spratnost,Agencija,7,122000.0,2026-06-21 15:44:37
5425645457170,Beograd,Zvezdara,Gradska bolnica,flat,Stan,99.44,4.0 Broj soba,PR,3 Spratnost,Agencija,7,317214.0,2026-06-21 15:44:37
5425647138414,Beograd,Palilula,Karaburma,flat,Stan,20.0,0.5 Broj soba,,,Agencija,4,57000.0,2026-06-21 15:44:37
5425647138415,Beograd,Stari grad,Gundulićev venac,flat,Stan,109.0,4.0 Broj soba,V,6 Spratnost,Agencija,12,403200.0,2026-06-21 15:44:37
5425647138416,Beograd,Zvezdara,Mirijevo,flat,Stan,37.0,1.5 Broj soba,III,5 Spratnost,Agencija,16,130000.0,2026-06-21 15:44:37
5425647269092,Beograd,Zvezdara,Denkova bašta,flat,Stan,27.0,1.0 Broj soba,PR,1 Spratnost,Agencija,12,79000.0,2026-06-21 15:44:37
5425647138418,Beograd,Voždovac,Trošarina,flat,Stan,65.0,2.5 Broj soba,IV,6 Spratnost,Agencija,1,175500.0,2026-06-21 15:44:37
5425647138417,Beograd,Zvezdara,Lion,flat,Stan,160.0,4.0 Broj soba,V,6 Spratnost,Agencija,17,375000.0,2026-06-21 15:44:37
5425646337699,Beograd,Zvezdara,Mirijevo,flat,Stan,41.0,1.5 Broj soba,II,11 Spratnost,Agencija,14,135000.0,2026-06-21 15:44:37
5425646886537,Beograd,Voždovac,Lekino brdo,flat,Stan,35.0,2.0 Broj soba,IV,4 Spratnost,Agencija,19,185000.0,2026-06-21 15:44:37
5425646866550,Beograd,Rakovica,Vidikovac,flat,Stan,75.0,3.0 Broj soba,VPR,12 Spratnost,Agencija,14,199000.0,2026-06-21 15:44:37
5425646886533,Beograd,Savski venac,Senjak,flat,Stan,15.0,0.5 Broj soba,PR Spratnost,,Agencija,6,49000.0,2026-06-21 15:44:37
5425646886535,Beograd,Voždovac,Šumice,flat,Stan,162.0,4.5 Broj soba,VII,8 Spratnost,Agencija,20,518400.0,2026-06-21 15:44:37
5425646159030,Beograd,Vračar,Hram svetog Save,flat,Stan,229.0,5.0 Broj soba,II,7 Spratnost,Agencija,14,1259500.0,2026-06-21 15:44:37
5425647268897,Beograd,Novi Beograd,Blok 67 (Belvil),flat,Stan,41.0,1.5 Broj soba,IV,13 Spratnost,Agencija,18,220000.0,2026-06-21 15:44:37
5425647266947,Beograd,Stari grad,Kosančićev venac,flat,Stan,78.0,4.0 Broj soba,VPR,4 Spratnost,Agencija,16,449000.0,2026-06-21 15:44:37
5425647268240,Beograd,Zemun,Plavi horizonti,flat,Stan,36.2,1.5 Broj soba,I,3 Spratnost,Agencija,15,99000.0,2026-06-21 15:44:37
5425647203770,Beograd,Voždovac,Bulevar oslobođenja,flat,Stan,33.0,1.0 Broj soba,IV,4 Spratnost,Agencija,7,129000.0,2026-06-21 15:44:37
5425646853082,Beograd,Savski venac,Beograd na vodi,flat,Stan,73.0,3.0 Broj soba,IV,8 Spratnost,Agencija,20,385000.0,2026-06-21 15:44:37
5425645375330,Beograd,Zemun,Ugrinovačka,flat,Stan,87.0,3.0 Broj soba,PR,1 Spratnost,Agencija,12,190000.0,2026-06-21 15:44:37
5425645379078,Beograd,Novi Beograd,Blok 58,flat,Stan,99.0,3.0 Broj soba,III,10 Spratnost,Agencija,14,410000.0,2026-06-21 15:44:37
5425647077972,Beograd,Rakovica,Kneževac,flat,Stan,43.0,2.0 Broj soba,IV,6 Spratnost,Agencija,8,122000.0,2026-06-21 15:44:37
5425646711959,Beograd,Voždovac,Braće Jerković,flat,Stan,93.0,3.5 Broj soba,VI,7 Spratnost,Agencija,16,239000.0,2026-06-21 15:44:37
5425646951475,Beograd,Voždovac,Voždovačka crkva,flat,Stan,207.0,5+ Broj soba,I,1 Spratnost,Agencija,26,390000.0,2026-06-21 15:44:37
5425646826405,Beograd,Zvezdara,Đeram pijaca,flat,Stan,37.0,2.0 Broj soba,I,1 Spratnost,Agencija,10,109800.0,2026-06-21 15:44:37
5425646723625,Beograd,Vračar,Južni bulevar,flat,Stan,68.0,2.0 Broj soba,I,2 Spratnost,Agencija,12,195000.0,2026-06-21 15:44:37
5425646723652,Beograd,Rakovica,Petlovo brdo,flat,Stan,69.0,2.0 Broj soba,II,4 Spratnost,Agencija,15,158000.0,2026-06-21 15:44:37
5425646867142,Beograd,Savski venac,Centar,flat,Stan,105.0,4.0 Broj soba,IV,6 Spratnost,Agencija,20,349500.0,2026-06-21 15:44:37
5425647059296,Beograd,Zemun,Cara Dušana,flat,Stan,58.0,2.5 Broj soba,III,4 Spratnost,Agencija,3,175080.0,2026-06-21 15:44:37
5425647137902,Beograd,Palilula,Višnjička Banja,flat,Stan,46.35,2.0 Broj soba,V,5 Spratnost,Agencija,10,155000.0,2026-06-21 15:44:37
5425646184757,Beograd,Savski venac,Beograd na vodi,flat,Stan,136.26,4.0 Broj soba,XV,17 Spratnost,Agencija,18,1500000.0,2026-06-21 15:44:37
5425645612285,Beograd,Savski venac,Beograd na vodi,flat,Stan,311.84,5+ Broj soba,XIV,15 Spratnost,Agencija,15,1850000.0,2026-06-21 15:44:37
5425646754087,Beograd,Zvezdara,Bulevar kralja Aleksandra,flat,Stan,53.0,3.0 Broj soba,V,8 Spratnost,Agencija,11,200000.0,2026-06-21 15:44:37
5425645196267,Beograd,Savski venac,Dedinje,flat,Stan,142.0,5.0 Broj soba,I,3 Spratnost,Agencija,13,470000.0,2026-06-21 15:44:37
5425646789505,Beograd,Savski venac,Beograd na vodi,flat,Stan,54.0,2.0 Broj soba,V,15 Spratnost,Agencija,21,290000.0,2026-06-21 15:44:37
5425646010891,Beograd,Zemun,Bački Ilovik,flat,Stan,51.0,2.0 Broj soba,II,2 Spratnost,Agencija,16,168000.0,2026-06-21 15:44:37
5425647264802,Beograd,Novi Beograd,Blok 24 (Super Vero),flat,Stan,95.0,3.5 Broj soba,V,6 Spratnost,Agencija,20,390000.0,2026-06-21 15:44:37
5425646156077,Beograd,Zvezdara,Mirijevo,flat,Stan,52.0,2.5 Broj soba,VPR,9 Spratnost,Agencija,15,165000.0,2026-06-21 15:44:37
5425646489279,Beograd,Zvezdara,Učiteljsko naselje,flat,Stan,46.0,2.0 Broj soba,VPR,2 Spratnost,Agencija,10,148000.0,2026-06-21 15:44:37
5425647266927,Beograd,Rakovica,Kanarevo brdo,flat,Stan,41.0,1.5 Broj soba,IX,9 Spratnost,Agencija,13,120500.0,2026-06-21 15:44:37
5425647268204,Beograd,Vračar,Hram svetog Save,flat,Stan,40.0,1.5 Broj soba,PR,2 Spratnost,Agencija,10,120000.0,2026-06-21 15:44:37
5425647268193,Beograd,Novi Beograd,Blok 72,flat,Stan,93.0,3.5 Broj soba,I,7 Spratnost,Agencija,13,309000.0,2026-06-21 15:44:37
5425647268189,Beograd,Stari grad,Dorćol,flat,Stan,57.0,2.0 Broj soba,IV,6 Spratnost,Agencija,14,256000.0,2026-06-21 15:44:37
5425647137416,Beograd,Zvezdara,Vojvode Vlahovića,flat,Stan,50.0,3.0 Broj soba,III,3 Spratnost,Agencija,9,133000.0,2026-06-21 15:44:37
5425646184577,Beograd,Zvezdara,Mirijevo,flat,Stan,252.0,5.0 Broj soba,I,3 Spratnost,Agencija,20,379900.0,2026-06-21 15:44:37
5425646617510,Beograd,Novi Beograd,Paviljoni,flat,Stan,51.0,2.0 Broj soba,V,6 Spratnost,Agencija,10,168000.0,2026-06-21 15:44:37
5425647137406,Beograd,Zvezdara,Konjarnik,flat,Stan,58.0,2.0 Broj soba,,,Agencija,6,191000.0,2026-06-21 15:44:37
5425646617509,Beograd,Stari grad,Skupština,flat,Stan,97.0,3.5 Broj soba,I,4 Spratnost,Agencija,16,343000.0,2026-06-21 15:44:37
5425646754002,Beograd,Zvezdara,Mirijevo,flat,Stan,38.0,1.5 Broj soba,PR,4 Spratnost,Agencija,9,119000.0,2026-06-21 15:44:37
5425647266631,Beograd,Palilula,Višnjička Banja,flat,Stan,88.0,3.5 Broj soba,PR,5 Spratnost,Agencija,16,228800.0,2026-06-21 15:44:37
5425647105556,Beograd,Voždovac,Vojvode Vlahovića,flat,Stan,21.0,0.5 Broj soba,II,4 Spratnost,Agencija,21,83000.0,2026-06-21 15:44:37
5425646696321,Beograd,Savski venac,Kneza Miloša,flat,Stan,81.0,3.0 Broj soba,III,4 Spratnost,Agencija,25,320000.0,2026-06-21 15:44:37
5425646642705,Beograd,Savski venac,Beograd na vodi,flat,Stan,35.0,1.0 Broj soba,IV,19 Spratnost,Agencija,8,225000.0,2026-06-21 15:44:37
5425645862533,Beograd,Vračar,Crveni krst,flat,Stan,59.29,2.0 Broj soba,I,6 Spratnost,Agencija,1,241310.0,2026-06-21 15:44:37
5425646854686,Beograd,Surčin,Surčin (mesto),flat,Stan,40.0,1.5 Broj soba,VPR,2 Spratnost,Agencija,9,80000.0,2026-06-21 15:44:37
5425646994170,Beograd,Vračar,Crveni krst,flat,Stan,90.0,3.5 Broj soba,IV,6 Spratnost,Agencija,33,349000.0,2026-06-21 15:44:37
